temps,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Hauts-de-France,Auvergne-Rhône-Alpes,Bretagne,Occitanie,Pays-de-la-Loire,Centre-Val de Loire,Grand-Est,PACA,Normandie,Ile-de-France
2017-08-24 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-24 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-24 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-24 08:00:00,10,59,4,20,4,26,9,9,31,57.0,4,3
2017-08-24 09:00:00,31,248,17,80,21,143,44,31,100,169.0,17,10
2017-08-24 10:00:00,51,537,42,152,48,326,104,69,175,254.0,32,16
2017-08-24 11:00:00,73,835,59,203,82,531,171,88,224,313.0,55,18
2017-08-24 12:00:00,82,1121,63,281,95,750,196,127,243,374.0,66,20
2017-08-24 13:00:00,102,1280,70,315,100,901,248,150,277,539.0,69,37
2017-08-24 14:00:00,102,1350,65,341,105,902,235,143,292,552.0,72,40
2017-08-24 15:00:00,92,1293,58,368,111,879,215,138,244,520.0,76,33
2017-08-24 16:00:00,101,1195,58,311,106,850,180,104,222,448.0,65,38
2017-08-24 17:00:00,72,993,53,276,94,698,131,101,167,330.0,58,27
2017-08-24 18:00:00,62,734,36,186,66,467,88,72,96,261.0,39,16
2017-08-24 19:00:00,27,405,17,89,34,207,47,32,58,125.0,22,11
2017-08-24 20:00:00,5,109,5,22,11,44,14,9,9,14.0,7,3
2017-08-24 21:00:00,0,0,0,0,1,0,0,0,0,0.0,0,0
2017-08-24 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-24 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 08:00:00,10,34,6,31,3,39,6,6,28,50.0,3,3
2017-08-25 09:00:00,37,253,15,115,17,164,31,22,101,231.0,11,5
2017-08-25 10:00:00,55,576,33,204,41,393,77,47,178,418.0,24,14
2017-08-25 11:00:00,57,875,42,295,75,594,147,89,230,570.0,35,15
2017-08-25 12:00:00,67,1111,54,432,102,700,182,98,271,690.0,42,4
2017-08-25 13:00:00,106,1260,55,480,115,776,202,118,218,678.0,60,15
2017-08-25 14:00:00,125,1302,49,493,111,885,175,120,248,660.0,70,19
2017-08-25 15:00:00,133,1267,67,464,103,822,198,110,148,587.0,60,25
2017-08-25 16:00:00,118,1152,55,408,92,642,191,91,177,485.0,53,21
2017-08-25 17:00:00,93,1000,32,321,76,544,164,83,147,373.0,38,21
2017-08-25 18:00:00,60,761,21,222,52,359,114,54,105,235.0,26,17
2017-08-25 19:00:00,26,417,12,97,30,201,64,25,54,97.0,13,6
2017-08-25 20:00:00,5,103,4,19,11,46,20,8,9,10.0,3,1
2017-08-25 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-25 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 08:00:00,11,46,3,35,3,45,11,11,25,55.0,4,2
2017-08-26 09:00:00,40,232,13,135,19,209,56,40,85,195.0,14,7
2017-08-26 10:00:00,76,452,29,268,41,454,115,71,166,351.0,29,13
2017-08-26 11:00:00,108,826,49,375,70,678,178,109,229,452.0,42,18
2017-08-26 12:00:00,130,1113,62,449,98,866,232,135,275,494.0,55,30
2017-08-26 13:00:00,132,1336,66,494,111,954,253,139,285,556.0,64,40
2017-08-26 14:00:00,137,1355,64,503,108,1003,256,158,289,651.0,60,41
2017-08-26 15:00:00,134,1285,66,488,100,988,231,155,282,652.0,61,42
2017-08-26 16:00:00,118,1150,59,427,85,844,205,132,247,598.0,53,36
2017-08-26 17:00:00,93,897,49,346,76,662,166,102,192,472.0,41,29
2017-08-26 18:00:00,60,551,34,218,61,476,113,69,117,331.0,33,19
2017-08-26 19:00:00,27,345,17,93,35,218,52,32,51,132.0,20,10
2017-08-26 20:00:00,4,80,4,15,11,42,15,8,8,14.0,6,2
2017-08-26 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-26 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 08:00:00,9,38,5,29,3,37,10,7,17,56.0,2,0
2017-08-27 09:00:00,28,239,14,94,21,173,54,35,64,221.0,14,1
2017-08-27 10:00:00,52,530,28,188,52,354,115,78,120,405.0,35,11
2017-08-27 11:00:00,69,898,54,306,83,561,185,116,164,526.0,58,29
2017-08-27 12:00:00,97,1126,61,356,107,765,235,139,185,657.0,68,38
2017-08-27 13:00:00,124,1231,56,397,121,907,261,157,250,707.0,77,42
2017-08-27 14:00:00,136,1222,60,423,122,887,265,163,243,708.0,82,43
2017-08-27 15:00:00,125,885,65,395,117,863,259,151,259,651.0,77,41
2017-08-27 16:00:00,108,861,64,360,111,873,230,130,240,556.0,66,34
2017-08-27 17:00:00,83,446,54,280,92,707,198,104,191,459.0,56,25
2017-08-27 18:00:00,58,188,38,149,69,371,129,65,121,312.0,40,18
2017-08-27 19:00:00,25,122,19,49,37,130,56,34,51,132.0,23,9
2017-08-27 20:00:00,4,65,4,10,11,15,14,10,9,12.0,6,3
2017-08-27 21:00:00,0,0,0,0,1,0,0,0,0,0.0,0,0
2017-08-27 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-27 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 08:00:00,9,41,6,20,2,49,8,6,32,35.0,4,4
2017-08-28 09:00:00,31,273,25,88,17,266,50,31,99,130.0,19,13
2017-08-28 10:00:00,63,619,45,178,37,530,117,66,178,276.0,39,24
2017-08-28 11:00:00,93,936,62,282,52,757,176,106,248,427.0,56,36
2017-08-28 12:00:00,113,1028,75,399,71,934,222,132,295,594.0,65,43
2017-08-28 13:00:00,125,1299,83,452,92,1000,244,122,319,711.0,73,48
2017-08-28 14:00:00,132,1332,82,472,115,1003,264,153,322,729.0,73,49
2017-08-28 15:00:00,130,1310,81,455,117,984,256,145,307,695.0,76,44
2017-08-28 16:00:00,116,1204,71,403,107,894,229,124,270,620.0,69,40
2017-08-28 17:00:00,89,948,57,332,88,716,190,111,214,496.0,56,32
2017-08-28 18:00:00,58,615,38,224,64,477,137,76,134,327.0,37,22
2017-08-28 19:00:00,26,302,19,95,34,180,70,36,56,131.0,21,10
2017-08-28 20:00:00,5,65,5,16,13,30,20,8,7,8.0,6,3
2017-08-28 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-28 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 08:00:00,13,20,5,28,2,40,7,8,31,54.0,4,4
2017-08-29 09:00:00,40,166,24,131,20,218,50,37,104,201.0,17,13
2017-08-29 10:00:00,76,388,46,247,50,455,119,80,189,378.0,37,24
2017-08-29 11:00:00,110,665,64,345,82,692,174,118,253,505.0,55,35
2017-08-29 12:00:00,132,858,77,420,101,889,204,144,296,544.0,67,43
2017-08-29 13:00:00,142,1028,83,459,111,965,199,159,320,638.0,76,47
2017-08-29 14:00:00,145,1224,85,453,106,980,212,164,323,690.0,78,48
2017-08-29 15:00:00,136,1278,81,435,97,871,227,159,306,651.0,68,46
2017-08-29 16:00:00,120,1142,71,387,86,736,215,134,266,558.0,67,41
2017-08-29 17:00:00,93,903,57,282,73,550,156,111,208,435.0,55,31
2017-08-29 18:00:00,59,568,37,176,52,371,113,70,127,256.0,36,22
2017-08-29 19:00:00,22,298,16,77,25,149,71,28,51,111.0,15,11
2017-08-29 20:00:00,4,59,4,14,8,25,19,8,6,13.0,3,3
2017-08-29 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-29 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 08:00:00,7,20,1,22,0,23,1,2,25,41.0,0,2
2017-08-30 09:00:00,19,99,8,88,4,111,10,14,68,216.0,4,7
2017-08-30 10:00:00,43,245,16,186,7,182,24,31,126,362.0,5,15
2017-08-30 11:00:00,61,462,15,202,12,343,33,45,127,462.0,7,13
2017-08-30 12:00:00,64,628,17,211,15,571,30,43,157,500.0,9,13
2017-08-30 13:00:00,69,798,16,208,17,797,41,38,193,591.0,9,20
2017-08-30 14:00:00,45,815,16,209,21,856,40,45,167,660.0,9,13
2017-08-30 15:00:00,30,746,10,198,35,778,41,52,194,602.0,9,10
2017-08-30 16:00:00,28,725,11,197,34,699,47,53,124,325.0,11,14
2017-08-30 17:00:00,25,574,9,161,43,501,49,30,59,170.0,11,12
2017-08-30 18:00:00,16,306,7,111,39,300,40,28,35,141.0,10,4
2017-08-30 19:00:00,14,167,2,51,25,126,21,13,18,68.0,5,2
2017-08-30 20:00:00,1,25,0,5,11,15,6,2,2,3.0,1,0
2017-08-30 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-30 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 08:00:00,2,25,4,3,3,7,12,6,4,24.0,4,2
2017-08-31 09:00:00,7,244,25,24,22,55,66,40,24,71.0,17,10
2017-08-31 10:00:00,17,616,51,50,54,172,148,84,60,99.0,41,23
2017-08-31 11:00:00,32,960,62,118,80,270,214,120,106,183.0,50,31
2017-08-31 12:00:00,42,1179,73,136,96,424,250,150,151,193.0,65,36
2017-08-31 13:00:00,60,1313,76,162,108,463,269,160,112,251.0,66,42
2017-08-31 14:00:00,72,1261,61,166,107,409,234,159,109,280.0,75,34
2017-08-31 15:00:00,72,1219,45,141,92,384,219,156,156,256.0,68,33
2017-08-31 16:00:00,63,1128,44,140,91,371,217,91,140,222.0,59,37
2017-08-31 17:00:00,40,982,31,106,65,341,177,69,81,125.0,40,26
2017-08-31 18:00:00,32,721,34,75,54,244,123,54,78,93.0,26,15
2017-08-31 19:00:00,16,365,14,45,29,151,67,26,41,48.0,12,9
2017-08-31 20:00:00,3,84,3,7,8,30,18,5,4,4.0,4,2
2017-08-31 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-08-31 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 08:00:00,9,38,4,26,1,47,5,7,26,47.0,2,2
2017-09-01 09:00:00,35,249,13,123,17,281,33,38,97,222.0,12,7
2017-09-01 10:00:00,72,524,25,253,41,604,79,81,187,442.0,27,16
2017-09-01 11:00:00,111,718,40,367,60,847,125,120,252,620.0,41,28
2017-09-01 12:00:00,113,788,55,409,88,1015,156,127,267,740.0,51,30
2017-09-01 13:00:00,123,633,62,432,94,1038,195,135,197,805.0,60,33
2017-09-01 14:00:00,96,680,42,390,87,998,170,83,199,798.0,48,30
2017-09-01 15:00:00,80,796,41,371,97,884,177,71,234,787.0,66,27
2017-09-01 16:00:00,61,772,35,336,93,783,161,59,149,685.0,47,25
2017-09-01 17:00:00,49,672,34,241,83,619,155,46,153,569.0,30,14
2017-09-01 18:00:00,32,596,24,146,61,389,115,35,74,372.0,38,9
2017-09-01 19:00:00,13,356,12,50,38,171,69,19,35,139.0,18,2
2017-09-01 20:00:00,1,72,2,6,11,21,17,6,4,7.0,5,0
2017-09-01 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-01 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 08:00:00,4,30,5,14,2,42,8,4,14,47.0,3,2
2017-09-02 09:00:00,18,270,21,75,23,262,65,34,49,241.0,19,11
2017-09-02 10:00:00,29,668,50,148,58,521,150,75,100,449.0,41,26
2017-09-02 11:00:00,47,972,71,168,85,710,221,109,157,626.0,61,33
2017-09-02 12:00:00,88,1146,74,205,112,862,263,140,213,729.0,65,45
2017-09-02 13:00:00,103,1191,61,282,121,862,246,149,192,761.0,64,40
2017-09-02 14:00:00,69,1209,61,297,120,901,259,134,212,756.0,61,45
2017-09-02 15:00:00,92,1199,49,333,115,923,254,107,166,717.0,74,41
2017-09-02 16:00:00,89,1146,49,284,108,898,229,84,155,673.0,74,27
2017-09-02 17:00:00,65,900,48,237,88,737,201,91,118,532.0,62,23
2017-09-02 18:00:00,51,713,33,162,62,523,137,71,79,331.0,43,19
2017-09-02 19:00:00,21,408,16,77,31,234,74,29,37,137.0,20,8
2017-09-02 20:00:00,2,75,3,8,9,26,23,5,3,6.0,4,2
2017-09-02 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-02 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 08:00:00,10,24,7,29,0,60,5,6,18,40.0,2,2
2017-09-03 09:00:00,40,140,23,147,6,286,32,32,62,252.0,11,12
2017-09-03 10:00:00,73,335,47,276,11,554,60,60,105,465.0,20,23
2017-09-03 11:00:00,103,621,67,398,19,753,84,90,174,627.0,29,29
2017-09-03 12:00:00,129,928,80,473,25,852,103,123,256,707.0,36,35
2017-09-03 13:00:00,148,1035,73,499,30,878,119,154,310,759.0,51,44
2017-09-03 14:00:00,138,1195,65,519,37,904,121,120,303,747.0,42,46
2017-09-03 15:00:00,143,1166,61,489,37,816,105,112,264,656.0,31,37
2017-09-03 16:00:00,107,893,49,402,29,696,74,88,230,509.0,25,27
2017-09-03 17:00:00,76,648,34,319,24,510,53,68,193,327.0,18,25
2017-09-03 18:00:00,42,341,22,177,18,310,41,31,105,196.0,10,11
2017-09-03 19:00:00,17,126,8,62,10,142,22,13,50,89.0,5,4
2017-09-03 20:00:00,1,22,1,6,4,19,5,2,3,4.0,1,1
2017-09-03 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-03 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 08:00:00,4,9,1,22,0,20,1,3,15,43.0,0,0
2017-09-04 09:00:00,29,108,5,87,9,165,28,23,64,165.0,6,3
2017-09-04 10:00:00,69,285,13,212,19,383,80,56,113,329.0,16,8
2017-09-04 11:00:00,76,606,19,348,33,749,115,88,149,538.0,26,16
2017-09-04 12:00:00,124,665,23,401,38,914,125,104,208,683.0,39,27
2017-09-04 13:00:00,140,749,27,464,46,1006,148,124,203,732.0,43,34
2017-09-04 14:00:00,141,859,23,483,50,993,124,118,234,744.0,39,36
2017-09-04 15:00:00,143,872,23,439,46,910,121,75,219,707.0,32,30
2017-09-04 16:00:00,95,864,21,361,44,777,129,64,163,633.0,33,23
2017-09-04 17:00:00,77,755,22,256,42,613,125,44,83,505.0,33,15
2017-09-04 18:00:00,36,589,16,165,32,428,78,38,50,319.0,19,14
2017-09-04 19:00:00,12,317,8,59,16,185,33,20,20,112.0,9,5
2017-09-04 20:00:00,1,56,2,7,4,17,9,5,0,6.0,2,1
2017-09-04 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-04 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 08:00:00,3,16,1,16,0,37,3,2,17,41.0,1,1
2017-09-05 09:00:00,16,204,12,100,8,272,25,18,57,234.0,7,4
2017-09-05 10:00:00,34,460,24,191,24,551,54,46,143,439.0,11,10
2017-09-05 11:00:00,61,531,34,279,35,779,88,67,210,589.0,22,11
2017-09-05 12:00:00,89,598,27,330,53,935,132,74,223,686.0,35,11
2017-09-05 13:00:00,87,680,29,371,55,1006,142,84,220,737.0,39,13
2017-09-05 14:00:00,95,668,36,351,56,1000,176,58,189,741.0,30,16
2017-09-05 15:00:00,79,670,55,305,53,938,149,59,169,707.0,27,18
2017-09-05 16:00:00,57,576,29,277,55,805,130,57,184,628.0,35,16
2017-09-05 17:00:00,41,504,15,211,53,603,99,73,101,503.0,21,9
2017-09-05 18:00:00,45,348,7,139,35,393,77,35,59,322.0,18,6
2017-09-05 19:00:00,18,183,5,61,19,159,47,17,39,113.0,10,3
2017-09-05 20:00:00,1,25,2,4,5,12,9,3,1,3.0,1,1
2017-09-05 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-05 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 08:00:00,4,16,4,12,1,25,3,4,13,47.0,2,1
2017-09-06 09:00:00,23,191,23,65,10,139,40,25,52,159.0,14,9
2017-09-06 10:00:00,48,494,38,145,30,262,92,50,96,305.0,31,20
2017-09-06 11:00:00,56,633,34,237,52,485,132,87,136,379.0,37,30
2017-09-06 12:00:00,77,826,34,310,77,680,142,89,180,476.0,45,31
2017-09-06 13:00:00,71,907,39,385,86,897,162,129,198,558.0,47,28
2017-09-06 14:00:00,85,863,55,421,72,968,161,99,226,639.0,39,29
2017-09-06 15:00:00,100,912,46,449,76,972,139,101,178,659.0,52,23
2017-09-06 16:00:00,91,986,38,413,73,911,131,88,168,627.0,43,21
2017-09-06 17:00:00,61,892,29,326,61,760,103,68,105,498.0,34,20
2017-09-06 18:00:00,33,584,19,207,40,498,75,39,62,301.0,23,10
2017-09-06 19:00:00,13,308,9,80,25,208,36,17,15,104.0,11,3
2017-09-06 20:00:00,0,42,1,6,7,18,11,2,0,3.0,3,0
2017-09-06 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-06 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2017-09-07 08:00:00,7,9,1,20,0,35,2,3,20,41.0,0,2
2017-09-07 09:00:00,28,113,8,100,12,229,22,19,61,226.0,5,5
2017-09-07 10:00:00,56,280,16,206,29,460,58,37,110,438.0,15,8
2017-09-07 11:00:00,70,548,28,277,51,641,98,82,145,597.0,39,13
2017-09-07 12:00:00,64,613,38,308,62,782,167,82,156,702.0,57,20
2017-09-07 13:00:00,64,631,31,339,59,831,178,72,162,752.0,58,35
2017-09-07 14:00:00,59,742,34,346,48,874,168,90,205,762.0,47,31
2017-09-07 15:00:00,81,749,32,311,46,883,168,97,172,723.0,42,23
2017-09-07 16:00:00,82,656,33,301,51,807,127,79,158,636.0,30,29
2017-09-07 17:00:00,81,532,27,246,43,672,98,69,122,500.0,24,17
2017-09-07 18:00:00,42,357,18,169,28,425,61,33,66,306.0,11,12
